filename,file_path,fault,condition,channel_a,channel_b,correlation,channel_1_2_correlation
B1_35.MAT,data/raw/dataset_2/broken/1/B1_35.MAT,GBX_BT,sensor1_spd35hz,Channel_2,Channel_3,-0.019466326622667902,
B1_35.MAT,data/raw/dataset_2/broken/1/B1_35.MAT,GBX_BT,sensor1_spd35hz,Channel_2,Channel_4,0.04240450227518494,
B1_35.MAT,data/raw/dataset_2/broken/1/B1_35.MAT,GBX_BT,sensor1_spd35hz,Channel_3,Channel_4,-0.1653260508333129,
B1_40.MAT,data/raw/dataset_2/broken/1/B1_40.MAT,GBX_BT,sensor1_spd40hz,Channel_1,Channel_2,-0.021930276184117425,-0.021930276184117425
B1_40.MAT,data/raw/dataset_2/broken/1/B1_40.MAT,GBX_BT,sensor1_spd40hz,Channel_1,Channel_3,0.0122862586350008,
B1_40.MAT,data/raw/dataset_2/broken/1/B1_40.MAT,GBX_BT,sensor1_spd40hz,Channel_1,Channel_4,0.020325643730843158,
B1_40.MAT,data/raw/dataset_2/broken/1/B1_40.MAT,GBX_BT,sensor1_spd40hz,Channel_2,Channel_3,-0.010599450696888947,
B1_40.MAT,data/raw/dataset_2/broken/1/B1_40.MAT,GBX_BT,sensor1_spd40hz,Channel_2,Channel_4,0.03444235462302098,
B1_40.MAT,data/raw/dataset_2/broken/1/B1_40.MAT,GBX_BT,sensor1_spd40hz,Channel_3,Channel_4,-0.17561106045971175,
B1_45.MAT,data/raw/dataset_2/broken/1/B1_45.MAT,GBX_BT,sensor1_spd45hz,Channel_1,Channel_2,-0.056013190227943446,-0.056013190227943446
B1_45.MAT,data/raw/dataset_2/broken/1/B1_45.MAT,GBX_BT,sensor1_spd45hz,Channel_1,Channel_3,0.0038463300618910177,
B1_45.MAT,data/raw/dataset_2/broken/1/B1_45.MAT,GBX_BT,sensor1_spd45hz,Channel_1,Channel_4,0.018610802122993098,
B1_45.MAT,data/raw/dataset_2/broken/1/B1_45.MAT,GBX_BT,sensor1_spd45hz,Channel_2,Channel_3,-0.0237007584738066,
B1_45.MAT,data/raw/dataset_2/broken/1/B1_45.MAT,GBX_BT,sensor1_spd45hz,Channel_2,Channel_4,0.03705976504584342,
B1_45.MAT,data/raw/dataset_2/broken/1/B1_45.MAT,GBX_BT,sensor1_spd45hz,Channel_3,Channel_4,-0.1892056074010818,
B1_50.MAT,data/raw/dataset_2/broken/1/B1_50.MAT,GBX_BT,sensor1_spd50hz,Channel_1,Channel_2,-0.22246374842832659,-0.22246374842832659
B1_50.MAT,data/raw/dataset_2/broken/1/B1_50.MAT,GBX_BT,sensor1_spd50hz,Channel_1,Channel_3,0.006583877914388111,
B1_50.MAT,data/raw/dataset_2/broken/1/B1_50.MAT,GBX_BT,sensor1_spd50hz,Channel_1,Channel_4,0.03166154770157956,
B1_50.MAT,data/raw/dataset_2/broken/1/B1_50.MAT,GBX_BT,sensor1_spd50hz,Channel_2,Channel_3,-0.024708958240420072,
B1_50.MAT,data/raw/dataset_2/broken/1/B1_50.MAT,GBX_BT,sensor1_spd50hz,Channel_2,Channel_4,0.013972756997122956,
B1_50.MAT,data/raw/dataset_2/broken/1/B1_50.MAT,GBX_BT,sensor1_spd50hz,Channel_3,Channel_4,-0.18487683306130911,
B1_55.MAT,data/raw/dataset_2/broken/1/B1_55.MAT,GBX_BT,sensor1_spd55hz,Channel_1,Channel_2,-0.15514419837825172,-0.15514419837825172
B1_55.MAT,data/raw/dataset_2/broken/1/B1_55.MAT,GBX_BT,sensor1_spd55hz,Channel_1,Channel_3,0.006813183154565525,
B1_55.MAT,data/raw/dataset_2/broken/1/B1_55.MAT,GBX_BT,sensor1_spd55hz,Channel_1,Channel_4,0.023128503861656966,
B1_55.MAT,data/raw/dataset_2/broken/1/B1_55.MAT,GBX_BT,sensor1_spd55hz,Channel_2,Channel_3,-0.03264066194646799,
B1_55.MAT,data/raw/dataset_2/broken/1/B1_55.MAT,GBX_BT,sensor1_spd55hz,Channel_2,Channel_4,0.056011239244049944,
B1_55.MAT,data/raw/dataset_2/broken/1/B1_55.MAT,GBX_BT,sensor1_spd55hz,Channel_3,Channel_4,-0.15169803228090456,
B2_20.MAT,data/raw/dataset_2/broken/2/B2_20.MAT,GBX_BT,sensor2_spd20hz,Channel_1,Channel_2,-0.07059445543990861,-0.07059445543990861
B2_20.MAT,data/raw/dataset_2/broken/2/B2_20.MAT,GBX_BT,sensor2_spd20hz,Channel_1,Channel_3,0.015485490085960424,
B2_20.MAT,data/raw/dataset_2/broken/2/B2_20.MAT,GBX_BT,sensor2_spd20hz,Channel_1,Channel_4,0.006071638955954516,
B2_20.MAT,data/raw/dataset_2/broken/2/B2_20.MAT,GBX_BT,sensor2_spd20hz,Channel_2,Channel_3,-0.031972974525691256,
B2_20.MAT,data/raw/dataset_2/broken/2/B2_20.MAT,GBX_BT,sensor2_spd20hz,Channel_2,Channel_4,0.008756593287432841,
B2_20.MAT,data/raw/dataset_2/broken/2/B2_20.MAT,GBX_BT,sensor2_spd20hz,Channel_3,Channel_4,-0.21278367799107742,
B2_25.MAT,data/raw/dataset_2/broken/2/B2_25.MAT,GBX_BT,sensor2_spd25hz,Channel_1,Channel_2,-0.03873512793770462,-0.03873512793770462
B2_25.MAT,data/raw/dataset_2/broken/2/B2_25.MAT,GBX_BT,sensor2_spd25hz,Channel_1,Channel_3,0.002321616968090927,
B2_25.MAT,data/raw/dataset_2/broken/2/B2_25.MAT,GBX_BT,sensor2_spd25hz,Channel_1,Channel_4,0.020106035238562803,
B2_25.MAT,data/raw/dataset_2/broken/2/B2_25.MAT,GBX_BT,sensor2_spd25hz,Channel_2,Channel_3,-0.02154458037951937,
B2_25.MAT,data/raw/dataset_2/broken/2/B2_25.MAT,GBX_BT,sensor2_spd25hz,Channel_2,Channel_4,0.0036840372357153646,
B2_25.MAT,data/raw/dataset_2/broken/2/B2_25.MAT,GBX_BT,sensor2_spd25hz,Channel_3,Channel_4,-0.21546690742918517,
B2_30.MAT,data/raw/dataset_2/broken/2/B2_30.MAT,GBX_BT,sensor2_spd30hz,Channel_1,Channel_2,-0.046327680113307165,-0.046327680113307165
B2_30.MAT,data/raw/dataset_2/broken/2/B2_30.MAT,GBX_BT,sensor2_spd30hz,Channel_1,Channel_3,0.00765209590642912,
B2_30.MAT,data/raw/dataset_2/broken/2/B2_30.MAT,GBX_BT,sensor2_spd30hz,Channel_1,Channel_4,0.025434754569895766,
B2_30.MAT,data/raw/dataset_2/broken/2/B2_30.MAT,GBX_BT,sensor2_spd30hz,Channel_2,Channel_3,-0.03599959063030832,
B2_30.MAT,data/raw/dataset_2/broken/2/B2_30.MAT,GBX_BT,sensor2_spd30hz,Channel_2,Channel_4,0.009053326945668794,
B2_30.MAT,data/raw/dataset_2/broken/2/B2_30.MAT,GBX_BT,sensor2_spd30hz,Channel_3,Channel_4,-0.23307977533695662,
B2_35.MAT,data/raw/dataset_2/broken/2/B2_35.MAT,GBX_BT,sensor2_spd35hz,Channel_1,Channel_2,0.01271300986533569,0.01271300986533569
B2_35.MAT,data/raw/dataset_2/broken/2/B2_35.MAT,GBX_BT,sensor2_spd35hz,Channel_1,Channel_3,0.004727914148625079,
B2_35.MAT,data/raw/dataset_2/broken/2/B2_35.MAT,GBX_BT,sensor2_spd35hz,Channel_1,Channel_4,0.02349926070903323,
B2_35.MAT,data/raw/dataset_2/broken/2/B2_35.MAT,GBX_BT,sensor2_spd35hz,Channel_2,Channel_3,-0.025496837429716836,
B2_35.MAT,data/raw/dataset_2/broken/2/B2_35.MAT,GBX_BT,sensor2_spd35hz,Channel_2,Channel_4,0.0019375316146680343,
B2_35.MAT,data/raw/dataset_2/broken/2/B2_35.MAT,GBX_BT,sensor2_spd35hz,Channel_3,Channel_4,-0.22309330171632047,
B2_40.MAT,data/raw/dataset_2/broken/2/B2_40.MAT,GBX_BT,sensor2_spd40hz,Channel_1,Channel_2,0.017196313625206922,0.017196313625206922
B2_40.MAT,data/raw/dataset_2/broken/2/B2_40.MAT,GBX_BT,sensor2_spd40hz,Channel_1,Channel_3,0.009519311985021504,
B2_40.MAT,data/raw/dataset_2/broken/2/B2_40.MAT,GBX_BT,sensor2_spd40hz,Channel_1,Channel_4,0.02375506694919802,
B2_40.MAT,data/raw/dataset_2/broken/2/B2_40.MAT,GBX_BT,sensor2_spd40hz,Channel_2,Channel_3,-0.013665846341509425,
B2_40.MAT,data/raw/dataset_2/broken/2/B2_40.MAT,GBX_BT,sensor2_spd40hz,Channel_2,Channel_4,0.005645273855555995,
B2_40.MAT,data/raw/dataset_2/broken/2/B2_40.MAT,GBX_BT,sensor2_spd40hz,Channel_3,Channel_4,-0.23335113984450792,
B2_45.MAT,data/raw/dataset_2/broken/2/B2_45.MAT,GBX_BT,sensor2_spd45hz,Channel_1,Channel_2,-0.04638817264528465,-0.04638817264528465
B2_45.MAT,data/raw/dataset_2/broken/2/B2_45.MAT,GBX_BT,sensor2_spd45hz,Channel_1,Channel_3,0.0043963257417221025,
B2_45.MAT,data/raw/dataset_2/broken/2/B2_45.MAT,GBX_BT,sensor2_spd45hz,Channel_1,Channel_4,0.032956113303053015,
B2_45.MAT,data/raw/dataset_2/broken/2/B2_45.MAT,GBX_BT,sensor2_spd45hz,Channel_2,Channel_3,-0.007818253020368962,
B2_45.MAT,data/raw/dataset_2/broken/2/B2_45.MAT,GBX_BT,sensor2_spd45hz,Channel_2,Channel_4,0.0023850955709925456,
B2_45.MAT,data/raw/dataset_2/broken/2/B2_45.MAT,GBX_BT,sensor2_spd45hz,Channel_3,Channel_4,-0.24176928535827982,
B2_50.MAT,data/raw/dataset_2/broken/2/B2_50.MAT,GBX_BT,sensor2_spd50hz,Channel_1,Channel_2,-0.0521595006548825,-0.0521595006548825
B2_50.MAT,data/raw/dataset_2/broken/2/B2_50.MAT,GBX_BT,sensor2_spd50hz,Channel_1,Channel_3,0.014438264970097788,
B2_50.MAT,data/raw/dataset_2/broken/2/B2_50.MAT,GBX_BT,sensor2_spd50hz,Channel_1,Channel_4,0.051987004898734014,
B2_50.MAT,data/raw/dataset_2/broken/2/B2_50.MAT,GBX_BT,sensor2_spd50hz,Channel_2,Channel_3,-0.028638212165723438,
B2_50.MAT,data/raw/dataset_2/broken/2/B2_50.MAT,GBX_BT,sensor2_spd50hz,Channel_2,Channel_4,0.03451770232410022,
B2_50.MAT,data/raw/dataset_2/broken/2/B2_50.MAT,GBX_BT,sensor2_spd50hz,Channel_3,Channel_4,-0.19487072709730235,
B2_55.MAT,data/raw/dataset_2/broken/2/B2_55.MAT,GBX_BT,sensor2_spd55hz,Channel_1,Channel_2,0.024049796435502365,0.024049796435502365
B2_55.MAT,data/raw/dataset_2/broken/2/B2_55.MAT,GBX_BT,sensor2_spd55hz,Channel_1,Channel_3,0.01071501557907484,
B2_55.MAT,data/raw/dataset_2/broken/2/B2_55.MAT,GBX_BT,sensor2_spd55hz,Channel_1,Channel_4,0.061763176558836834,
B2_55.MAT,data/raw/dataset_2/broken/2/B2_55.MAT,GBX_BT,sensor2_spd55hz,Channel_2,Channel_3,-0.030568079370413743,
B2_55.MAT,data/raw/dataset_2/broken/2/B2_55.MAT,GBX_BT,sensor2_spd55hz,Channel_2,Channel_4,0.03113761816645849,
B2_55.MAT,data/raw/dataset_2/broken/2/B2_55.MAT,GBX_BT,sensor2_spd55hz,Channel_3,Channel_4,-0.1400858092907226,
M1_20.MAT,data/raw/dataset_2/missing_tooth/1/M1_20.MAT,GBX_MT,sensor1_spd20hz,Channel_1,Channel_2,0.021922498174976497,0.021922498174976497
M1_20.MAT,data/raw/dataset_2/missing_tooth/1/M1_20.MAT,GBX_MT,sensor1_spd20hz,Channel_1,Channel_3,0.0073909176571103795,
M1_20.MAT,data/raw/dataset_2/missing_tooth/1/M1_20.MAT,GBX_MT,sensor1_spd20hz,Channel_1,Channel_4,0.033106971254762474,
M1_20.MAT,data/raw/dataset_2/missing_tooth/1/M1_20.MAT,GBX_MT,sensor1_spd20hz,Channel_2,Channel_3,-0.014536377255499836,
M1_20.MAT,data/raw/dataset_2/missing_tooth/1/M1_20.MAT,GBX_MT,sensor1_spd20hz,Channel_2,Channel_4,0.011620687741813565,
M1_20.MAT,data/raw/dataset_2/missing_tooth/1/M1_20.MAT,GBX_MT,sensor1_spd20hz,Channel_3,Channel_4,-0.1424343060736412,
M1_25.MAT,data/raw/dataset_2/missing_tooth/1/M1_25.MAT,GBX_MT,sensor1_spd25hz,Channel_1,Channel_2,0.05757032391286994,0.05757032391286994
M1_25.MAT,data/raw/dataset_2/missing_tooth/1/M1_25.MAT,GBX_MT,sensor1_spd25hz,Channel_1,Channel_3,0.005492634272255715,
M1_25.MAT,data/raw/dataset_2/missing_tooth/1/M1_25.MAT,GBX_MT,sensor1_spd25hz,Channel_1,Channel_4,0.03121169396021213,
M1_25.MAT,data/raw/dataset_2/missing_tooth/1/M1_25.MAT,GBX_MT,sensor1_spd25hz,Channel_2,Channel_3,-0.006664438689463333,
M1_25.MAT,data/raw/dataset_2/missing_tooth/1/M1_25.MAT,GBX_MT,sensor1_spd25hz,Channel_2,Channel_4,0.01689746370146567,
M1_25.MAT,data/raw/dataset_2/missing_tooth/1/M1_25.MAT,GBX_MT,sensor1_spd25hz,Channel_3,Channel_4,-0.15905095347747436,
M1_30.MAT,data/raw/dataset_2/missing_tooth/1/M1_30.MAT,GBX_MT,sensor1_spd30hz,Channel_1,Channel_2,0.004437122174960635,0.004437122174960635
M1_30.MAT,data/raw/dataset_2/missing_tooth/1/M1_30.MAT,GBX_MT,sensor1_spd30hz,Channel_1,Channel_3,0.009318579790646195,
M1_30.MAT,data/raw/dataset_2/missing_tooth/1/M1_30.MAT,GBX_MT,sensor1_spd30hz,Channel_1,Channel_4,0.006976158097851423,
M1_30.MAT,data/raw/dataset_2/missing_tooth/1/M1_30.MAT,GBX_MT,sensor1_spd30hz,Channel_2,Channel_3,-0.018478442000159218,
M1_30.MAT,data/raw/dataset_2/missing_tooth/1/M1_30.MAT,GBX_MT,sensor1_spd30hz,Channel_2,Channel_4,0.021322656461897398,
M1_30.MAT,data/raw/dataset_2/missing_tooth/1/M1_30.MAT,GBX_MT,sensor1_spd30hz,Channel_3,Channel_4,-0.1552393445496417,
M1_35.MAT,data/raw/dataset_2/missing_tooth/1/M1_35.MAT,GBX_MT,sensor1_spd35hz,Channel_1,Channel_2,-0.08715606055687716,-0.08715606055687716
M1_35.MAT,data/raw/dataset_2/missing_tooth/1/M1_35.MAT,GBX_MT,sensor1_spd35hz,Channel_1,Channel_3,0.003966180291931494,
M1_35.MAT,data/raw/dataset_2/missing_tooth/1/M1_35.MAT,GBX_MT,sensor1_spd35hz,Channel_1,Channel_4,0.013204966949441376,
M1_35.MAT,data/raw/dataset_2/missing_tooth/1/M1_35.MAT,GBX_MT,sensor1_spd35hz,Channel_2,Channel_3,-0.014104720767582112,
M1_35.MAT,data/raw/dataset_2/missing_tooth/1/M1_35.MAT,GBX_MT,sensor1_spd35hz,Channel_2,Channel_4,0.023314021850191293,
M1_35.MAT,data/raw/dataset_2/missing_tooth/1/M1_35.MAT,GBX_MT,sensor1_spd35hz,Channel_3,Channel_4,-0.1695080658933998,
M1_40.MAT,data/raw/dataset_2/missing_tooth/1/M1_40.MAT,GBX_MT,sensor1_spd40hz,Channel_1,Channel_2,-0.11272132619651287,-0.11272132619651287
M1_40.MAT,data/raw/dataset_2/missing_tooth/1/M1_40.MAT,GBX_MT,sensor1_spd40hz,Channel_1,Channel_3,-0.0023060056071945723,
M1_40.MAT,data/raw/dataset_2/missing_tooth/1/M1_40.MAT,GBX_MT,sensor1_spd40hz,Channel_1,Channel_4,0.018010794995194607,
M1_40.MAT,data/raw/dataset_2/missing_tooth/1/M1_40.MAT,GBX_MT,sensor1_spd40hz,Channel_2,Channel_3,-0.01062967533722871,
M1_40.MAT,data/raw/dataset_2/missing_tooth/1/M1_40.MAT,GBX_MT,sensor1_spd40hz,Channel_2,Channel_4,0.0215840568367809,
M1_40.MAT,data/raw/dataset_2/missing_tooth/1/M1_40.MAT,GBX_MT,sensor1_spd40hz,Channel_3,Channel_4,-0.18226908663013078,
M1_45.MAT,data/raw/dataset_2/missing_tooth/1/M1_45.MAT,GBX_MT,sensor1_spd45hz,Channel_1,Channel_2,-0.08630245676434117,-0.08630245676434117
M1_45.MAT,data/raw/dataset_2/missing_tooth/1/M1_45.MAT,GBX_MT,sensor1_spd45hz,Channel_1,Channel_3,0.014571438374304658,
M1_45.MAT,data/raw/dataset_2/missing_tooth/1/M1_45.MAT,GBX_MT,sensor1_spd45hz,Channel_1,Channel_4,0.01820791017162986,
M1_45.MAT,data/raw/dataset_2/missing_tooth/1/M1_45.MAT,GBX_MT,sensor1_spd45hz,Channel_2,Channel_3,-0.0318273142196288,
M1_45.MAT,data/raw/dataset_2/missing_tooth/1/M1_45.MAT,GBX_MT,sensor1_spd45hz,Channel_2,Channel_4,0.027222166672702032,
M1_45.MAT,data/raw/dataset_2/missing_tooth/1/M1_45.MAT,GBX_MT,sensor1_spd45hz,Channel_3,Channel_4,-0.1950989915896263,
M1_50.MAT,data/raw/dataset_2/missing_tooth/1/M1_50.MAT,GBX_MT,sensor1_spd50hz,Channel_1,Channel_2,-0.09660434018267362,-0.09660434018267362
M1_50.MAT,data/raw/dataset_2/missing_tooth/1/M1_50.MAT,GBX_MT,sensor1_spd50hz,Channel_1,Channel_3,0.03100823727306751,
M1_50.MAT,data/raw/dataset_2/missing_tooth/1/M1_50.MAT,GBX_MT,sensor1_spd50hz,Channel_1,Channel_4,0.01943509731050653,
M1_50.MAT,data/raw/dataset_2/missing_tooth/1/M1_50.MAT,GBX_MT,sensor1_spd50hz,Channel_2,Channel_3,-0.011314812094843313,
M1_50.MAT,data/raw/dataset_2/missing_tooth/1/M1_50.MAT,GBX_MT,sensor1_spd50hz,Channel_2,Channel_4,0.02208731102393029,
M1_50.MAT,data/raw/dataset_2/missing_tooth/1/M1_50.MAT,GBX_MT,sensor1_spd50hz,Channel_3,Channel_4,-0.1599789278143859,
M1_55.MAT,data/raw/dataset_2/missing_tooth/1/M1_55.MAT,GBX_MT,sensor1_spd55hz,Channel_1,Channel_2,-0.12990324825952101,-0.12990324825952101
M1_55.MAT,data/raw/dataset_2/missing_tooth/1/M1_55.MAT,GBX_MT,sensor1_spd55hz,Channel_1,Channel_3,0.018658710674295517,
M1_55.MAT,data/raw/dataset_2/missing_tooth/1/M1_55.MAT,GBX_MT,sensor1_spd55hz,Channel_1,Channel_4,0.01682067094650141,
M1_55.MAT,data/raw/dataset_2/missing_tooth/1/M1_55.MAT,GBX_MT,sensor1_spd55hz,Channel_2,Channel_3,-0.010971916952422013,
M1_55.MAT,data/raw/dataset_2/missing_tooth/1/M1_55.MAT,GBX_MT,sensor1_spd55hz,Channel_2,Channel_4,0.03584265164977653,
M1_55.MAT,data/raw/dataset_2/missing_tooth/1/M1_55.MAT,GBX_MT,sensor1_spd55hz,Channel_3,Channel_4,-0.12755099309142956,
M2_20.MAT,data/raw/dataset_2/missing_tooth/2/M2_20.MAT,GBX_MT,sensor2_spd20hz,Channel_1,Channel_2,-0.08469166905805015,-0.08469166905805015
M2_20.MAT,data/raw/dataset_2/missing_tooth/2/M2_20.MAT,GBX_MT,sensor2_spd20hz,Channel_1,Channel_3,0.006046100647329889,
M2_20.MAT,data/raw/dataset_2/missing_tooth/2/M2_20.MAT,GBX_MT,sensor2_spd20hz,Channel_1,Channel_4,0.027038890946326926,
M2_20.MAT,data/raw/dataset_2/missing_tooth/2/M2_20.MAT,GBX_MT,sensor2_spd20hz,Channel_2,Channel_3,-0.013332468732422992,
M2_20.MAT,data/raw/dataset_2/missing_tooth/2/M2_20.MAT,GBX_MT,sensor2_spd20hz,Channel_2,Channel_4,0.008459432633434573,
M2_20.MAT,data/raw/dataset_2/missing_tooth/2/M2_20.MAT,GBX_MT,sensor2_spd20hz,Channel_3,Channel_4,-0.20868547829187314,
M2_25.MAT,data/raw/dataset_2/missing_tooth/2/M2_25.MAT,GBX_MT,sensor2_spd25hz,Channel_1,Channel_2,-0.027729447542779707,-0.027729447542779707
M2_25.MAT,data/raw/dataset_2/missing_tooth/2/M2_25.MAT,GBX_MT,sensor2_spd25hz,Channel_1,Channel_3,0.002956191000113541,
M2_25.MAT,data/raw/dataset_2/missing_tooth/2/M2_25.MAT,GBX_MT,sensor2_spd25hz,Channel_1,Channel_4,0.02485170547407212,
M2_25.MAT,data/raw/dataset_2/missing_tooth/2/M2_25.MAT,GBX_MT,sensor2_spd25hz,Channel_2,Channel_3,-0.008251583029134058,
M2_25.MAT,data/raw/dataset_2/missing_tooth/2/M2_25.MAT,GBX_MT,sensor2_spd25hz,Channel_2,Channel_4,0.012143736614575752,
M2_25.MAT,data/raw/dataset_2/missing_tooth/2/M2_25.MAT,GBX_MT,sensor2_spd25hz,Channel_3,Channel_4,-0.22539147617802685,
M2_30.MAT,data/raw/dataset_2/missing_tooth/2/M2_30.MAT,GBX_MT,sensor2_spd30hz,Channel_1,Channel_2,-0.0018024900392280055,-0.0018024900392280055
M2_30.MAT,data/raw/dataset_2/missing_tooth/2/M2_30.MAT,GBX_MT,sensor2_spd30hz,Channel_1,Channel_3,0.005097086311519003,
M2_30.MAT,data/raw/dataset_2/missing_tooth/2/M2_30.MAT,GBX_MT,sensor2_spd30hz,Channel_1,Channel_4,0.026205151967147105,
M2_30.MAT,data/raw/dataset_2/missing_tooth/2/M2_30.MAT,GBX_MT,sensor2_spd30hz,Channel_2,Channel_3,-0.018516706599569797,
M2_30.MAT,data/raw/dataset_2/missing_tooth/2/M2_30.MAT,GBX_MT,sensor2_spd30hz,Channel_2,Channel_4,0.024835835224081625,
M2_30.MAT,data/raw/dataset_2/missing_tooth/2/M2_30.MAT,GBX_MT,sensor2_spd30hz,Channel_3,Channel_4,-0.2312506618255646,
M2_35.MAT,data/raw/dataset_2/missing_tooth/2/M2_35.MAT,GBX_MT,sensor2_spd35hz,Channel_1,Channel_2,-0.006307754418887764,-0.006307754418887764
M2_35.MAT,data/raw/dataset_2/missing_tooth/2/M2_35.MAT,GBX_MT,sensor2_spd35hz,Channel_1,Channel_3,0.0030181309049459866,
M2_35.MAT,data/raw/dataset_2/missing_tooth/2/M2_35.MAT,GBX_MT,sensor2_spd35hz,Channel_1,Channel_4,0.030782824892577068,
M2_35.MAT,data/raw/dataset_2/missing_tooth/2/M2_35.MAT,GBX_MT,sensor2_spd35hz,Channel_2,Channel_3,-0.01822034536543201,
M2_35.MAT,data/raw/dataset_2/missing_tooth/2/M2_35.MAT,GBX_MT,sensor2_spd35hz,Channel_2,Channel_4,0.020956215521860156,
M2_35.MAT,data/raw/dataset_2/missing_tooth/2/M2_35.MAT,GBX_MT,sensor2_spd35hz,Channel_3,Channel_4,-0.22425026297022604,
M2_40.MAT,data/raw/dataset_2/missing_tooth/2/M2_40.MAT,GBX_MT,sensor2_spd40hz,Channel_1,Channel_2,0.032746768249431506,0.032746768249431506
M2_40.MAT,data/raw/dataset_2/missing_tooth/2/M2_40.MAT,GBX_MT,sensor2_spd40hz,Channel_1,Channel_3,0.0013573406965950502,
M2_40.MAT,data/raw/dataset_2/missing_tooth/2/M2_40.MAT,GBX_MT,sensor2_spd40hz,Channel_1,Channel_4,0.03927020664284091,
M2_40.MAT,data/raw/dataset_2/missing_tooth/2/M2_40.MAT,GBX_MT,sensor2_spd40hz,Channel_2,Channel_3,-0.016365183971264814,
M2_40.MAT,data/raw/dataset_2/missing_tooth/2/M2_40.MAT,GBX_MT,sensor2_spd40hz,Channel_2,Channel_4,0.027000447485973914,
M2_40.MAT,data/raw/dataset_2/missing_tooth/2/M2_40.MAT,GBX_MT,sensor2_spd40hz,Channel_3,Channel_4,-0.21941100627292787,
M2_45.MAT,data/raw/dataset_2/missing_tooth/2/M2_45.MAT,GBX_MT,sensor2_spd45hz,Channel_1,Channel_2,0.056411431056107436,0.056411431056107436
M2_45.MAT,data/raw/dataset_2/missing_tooth/2/M2_45.MAT,GBX_MT,sensor2_spd45hz,Channel_1,Channel_3,0.004254715313816909,
M2_45.MAT,data/raw/dataset_2/missing_tooth/2/M2_45.MAT,GBX_MT,sensor2_spd45hz,Channel_1,Channel_4,0.030658093814691527,
M2_45.MAT,data/raw/dataset_2/missing_tooth/2/M2_45.MAT,GBX_MT,sensor2_spd45hz,Channel_2,Channel_3,-0.022345610542114754,
