filename,file_path,file_size_mb,channel,channel_idx,raw_name,fault,coarse_fault,fault_label,condition,split,n_channels_catalog,n_channels_loaded,original_length,sampled_length,sampled_for_stats,length,missing_count,finite_count,mean,std,min,max,median,rms,peak_to_peak,skewness,kurtosis,max_abs,crest_factor
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,76.611,Channel_3,2,teeth_break_L_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,-0.009896308881521978,0.16314700370590696,-1.2373805,1.0998726,-0.0100255,0.16344687744858788,2.3372531,-0.024728696094850244,4.444547601158286,1.2373805,7.570536184695344
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,76.611,Channel_4,3,teeth_break_L_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,0.005027250652800329,0.07843859238244577,-0.4882216,0.5064487,0.0049829,0.07859952941376658,0.9946702999999999,0.032742432978823226,1.720149030997315,0.5064487,6.4434062618102175
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,76.611,Channel_5,4,teeth_break_L_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,0.0043824015671895394,0.12011170652414103,-0.8068442,0.8951068,0.00453,0.12019162819280506,1.701951,-0.02564540558674206,2.8378570125403115,0.8951068,7.4473306790063365
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,76.611,Channel_6,5,teeth_break_L_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,-0.0009833025226595343,0.34404210247049394,-2.0336628,2.0819664,-0.0010014,0.34404350765007735,4.115629200000001,-0.02535786910424255,2.553542996179061,2.0819664,6.051462543852285
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,76.611,Channel_7,6,teeth_break_L_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,-0.0076671325996518205,0.2747629927813062,-1.9486904,2.2646666,-0.0080228,0.27486994583700997,4.213357,0.07997860091615973,2.8237644681674503,2.2646666,8.23904771801746
teeth_break_L_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-1000rpm.csv,76.611,Channel_8,7,teeth_break_L_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,0.007604114347414514,0.12211582876103147,-0.7707477,0.8814215999999999,0.0077486,0.12235235260918409,1.6521693,-0.04532626743373886,2.2124752310895177,0.8814215999999999,7.20396119243757
teeth_break_M_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-1000rpm.csv,76.529,Channel_1,0,teeth_break_M_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,0.4109926355937312,1.1405215558199582,-0.33136249,3.99508834,0.0042069,1.21231364167952,4.32645083,2.4461807081078506,3.9947555819508,3.99508834,3.2954247173736895
teeth_break_M_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-1000rpm.csv,76.529,Channel_2,1,teeth_break_M_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,1.2278485846320766,0.17561239387160327,-0.0707209,1.58664585,1.2609958499999998,1.24034344423805,1.65736675,-4.716209994746384,28.53444525477764,1.58664585,1.2791988036625497
teeth_break_M_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-1000rpm.csv,76.529,Channel_3,2,teeth_break_M_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,-0.009840944591073684,0.17005891011443755,-1.1957765,1.1893511,-0.009954,0.17034340932291725,2.3851276,-0.01730760466207345,4.388673544862784,1.1957765,7.019799032747935
teeth_break_M_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-1000rpm.csv,76.529,Channel_4,3,teeth_break_M_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,0.005110120197812757,0.08015821150109638,-0.4671574,0.5167365,0.0050425999999999,0.080320932511336,0.9838939,0.03398063482429389,1.8101127345437664,0.5167365,6.4333976691203265
teeth_break_M_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-1000rpm.csv,76.529,Channel_5,4,teeth_break_M_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,0.004339551017644554,0.1235952557093458,-0.8572578,0.9094954,0.0045419,0.12367141519726102,1.7667532,-0.036990749053297134,2.802039277199528,0.9094954,7.35412786009861
teeth_break_M_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-1000rpm.csv,76.529,Channel_6,5,teeth_break_M_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,-0.0008758916313693121,0.35859120362974634,-2.2549868,2.4675846000000003,-0.0008106,0.3585922733506399,4.7225714000000005,-0.037775428275104855,2.6934870526247234,2.4675846000000003,6.881310009675357
teeth_break_M_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-1000rpm.csv,76.529,Channel_7,6,teeth_break_M_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,-0.007565402174612205,0.2692099515590753,-1.7608643,2.1776438,-0.0080347,0.26931623294651824,3.9385081,0.08516056398075089,2.78004686497055,2.1776438,8.085824520026032
teeth_break_M_speed_circulation_10Nm-1000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-1000rpm.csv,76.529,Channel_8,7,teeth_break_M_speed_circulation_10Nm-1000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_1000rpm,,1,8,767999,767999,False,767999,0,767999,0.007660421667085504,0.12612938941190294,-0.9583592,0.8209229,0.0077366999999999,0.12636180171846637,1.7792821,-0.051006563115332436,2.3851045437405016,0.9583592,7.584247667940196
teeth_break_H_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-2000rpm.csv,76.2,Channel_1,0,teeth_break_H_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.4190903187494514,1.149176740784696,-0.32772541,3.99396539,0.0040257,1.2232104793656946,4.3216908,2.4102028899204426,3.8308666533051685,3.99396539,3.2651497492656394
teeth_break_H_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-2000rpm.csv,76.2,Channel_2,1,teeth_break_H_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,1.4089854940647055,0.17086240665974645,-0.0539005,1.80141925,1.4400065,1.4193076074249455,1.8553197499999998,-5.199022347410282,38.39692815435274,1.80141925,1.2692239797603289
teeth_break_H_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-2000rpm.csv,76.2,Channel_3,2,teeth_break_H_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,-0.009906374058299557,0.4861910415312973,-2.8240919,2.8963089,-0.0105739,0.48629195460368313,5.7204008,0.036435670316865995,0.8298144693586473,2.8963089,5.955905444416464
teeth_break_H_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-2000rpm.csv,76.2,Channel_4,3,teeth_break_H_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.0051140289726939745,0.27747646387139574,-1.9114494,1.6456127,0.0047565,0.2775235869163331,3.5570621,0.023980760470011506,1.3879531646827434,1.9114494,6.887520521188195
teeth_break_H_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-2000rpm.csv,76.2,Channel_5,4,teeth_break_H_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.004462263259066742,0.8474423428579292,-5.0453901000000005,5.032742,0.0043273,0.8474540909464827,10.078132100000001,0.011513896202025807,1.8563807296644246,5.0453901000000005,5.953585160424484
teeth_break_H_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-2000rpm.csv,76.2,Channel_6,5,teeth_break_H_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,-0.0008784416926324123,2.4415320676049137,-10.2833509,10.4509473,5.96e-05,2.4415322256326935,20.734298199999998,-0.046195600200657785,1.144821134329404,10.4509473,4.280487142573661
teeth_break_H_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-2000rpm.csv,76.2,Channel_7,6,teeth_break_H_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,-0.007534741849794075,1.6743887700207842,-9.0424657,9.3534708,-0.0106095999999999,1.6744057230869873,18.395936499999998,0.15548183616400593,0.3027113023499979,9.3534708,5.586143591742894
teeth_break_H_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-2000rpm.csv,76.2,Channel_8,7,teeth_break_H_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.007731160650078973,0.7126196728527203,-3.9589047,3.1520486,0.0060916,0.7126616090275355,7.1109533,-0.015197279445393425,0.8980134460480613,3.9589047,5.555097468210944
teeth_break_L_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-2000rpm.csv,76.213,Channel_1,0,teeth_break_L_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.41896004448516194,1.1493982028576764,-0.32873392,3.99347544,0.00373363,1.2233739197839169,4.3222093600000004,2.4097113426570567,3.8283971365706524,3.99347544,3.264313040697617
teeth_break_L_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-2000rpm.csv,76.213,Channel_2,1,teeth_break_L_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,1.4055094025044306,0.165576035896049,-0.06465315,1.7418086499999998,1.43604875,1.4152286402526661,1.8064618,-5.213203357291824,39.22617292458213,1.7418086499999998,1.2307613063066813
teeth_break_L_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-2000rpm.csv,76.213,Channel_3,2,teeth_break_L_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,-0.00989894740019193,0.49664613203508345,-2.9489875,2.9114604,-0.0107288,0.4967447731230206,5.8604479000000005,0.03406439140538399,0.8350092824276154,2.9489875,5.936625123319964
teeth_break_L_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-2000rpm.csv,76.213,Channel_4,3,teeth_break_L_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.005048840524141306,0.2875757192802038,-1.8104911,1.9614339,0.0046015,0.2876200360026485,3.771925,0.021237751873814454,1.460308749223981,1.9614339,6.819531515467644
teeth_break_L_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-2000rpm.csv,76.213,Channel_5,4,teeth_break_L_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.00439437099722786,0.8895304297246245,-5.883562599999999,5.4301858,0.0043154,0.8895412839787349,11.3137484,0.010210413444225101,1.9730395337595894,5.883562599999999,6.614153503572129
teeth_break_L_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-2000rpm.csv,76.213,Channel_6,5,teeth_break_L_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,-0.0009968810084388124,2.7641572107339867,-11.291647,11.4529967,-5.96e-05,2.764157390494332,22.744643699999997,-0.0630111303294895,1.0713084814687122,11.4529967,4.143395285444216
teeth_break_L_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-2000rpm.csv,76.213,Channel_7,6,teeth_break_L_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,-0.007668120286745169,1.7611932490468913,-8.7275267,9.86166,-0.0089169,1.7612099422150325,18.5891867,0.1424008142225125,0.34347721260039643,9.86166,5.599366528443067
teeth_break_L_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_L_speed_circulation_10Nm-2000rpm.csv,76.213,Channel_8,7,teeth_break_L_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.007645302755862963,0.788024723326717,-4.1982174,3.3434749000000004,0.0055909,0.7880618092690307,7.5416923,-0.03372522551038987,0.6616583783638488,4.1982174,5.327269194651204
teeth_break_M_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-2000rpm.csv,76.18,Channel_1,0,teeth_break_M_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.47523928188517167,1.2142525609465098,-0.32655358,3.99038792,0.00378728,1.3039408179867262,4.3169414999999995,2.1891342787380075,2.809752686391806,3.99038792,3.0602523250718736
teeth_break_M_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-2000rpm.csv,76.18,Channel_2,1,teeth_break_M_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,1.3975322711514606,0.16559561781736312,-0.0774503,1.80252195,1.42735245,1.4073089062285051,1.87997225,-5.209838906746422,39.58197037742947,1.80252195,1.2808289225075962
teeth_break_M_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-2000rpm.csv,76.18,Channel_3,2,teeth_break_M_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,-0.00978639365975737,0.4945647818949554,-2.6855588000000004,2.6976943,-0.0106573,0.4946615984606733,5.383253100000001,0.03649669807698888,0.7776217357523114,2.6976943,5.45361578176858
teeth_break_M_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-2000rpm.csv,76.18,Channel_4,3,teeth_break_M_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.004917903320056405,0.28550923847576776,-1.9198418,1.7484546,0.0044823,0.285551590834438,3.6682964,0.0226525421354241,1.3524855609178745,1.9198418,6.723274748320764
teeth_break_M_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-2000rpm.csv,76.18,Channel_5,4,teeth_break_M_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.004429186570164806,0.8804302692278883,-6.0499549,6.7303181,0.0043035,0.8804414101269685,12.780273000000001,0.009881300099367035,1.956686603462419,6.7303181,7.64425437353
teeth_break_M_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-2000rpm.csv,76.18,Channel_6,5,teeth_break_M_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,-0.0008757607552874417,2.8214008328909155,-12.3408318,11.2855554,-0.000608,2.82140096880866,23.6263872,-0.054780197686155205,0.9304498888649819,12.3408318,4.37400849309658
teeth_break_M_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-2000rpm.csv,76.18,Channel_7,6,teeth_break_M_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,-0.007642175042285209,1.6760049068114122,-10.0369692,9.4851732,-0.0077009,1.6760223299512775,19.5221424,0.09997875215401038,0.30331425601619966,10.0369692,5.988565319587226
teeth_break_M_speed_circulation_10Nm-2000rpm.csv,data/raw/dataset_4/teeth_break_M_speed_circulation_10Nm-2000rpm.csv,76.18,Channel_8,7,teeth_break_M_speed_circulation_10Nm-2000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_2000rpm,,1,8,767999,767999,False,767999,0,767999,0.007592268329776474,0.8335827571907887,-4.624784,3.6043644,0.0044823,0.833617331648154,8.2291484,-0.015455015050358706,0.45776887258996,4.624784,5.547850103903537
teeth_break_H_speed_circulation_10Nm-3000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-3000rpm.csv,75.9,Channel_1,0,teeth_break_H_speed_circulation_10Nm-3000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_3000rpm,,1,8,767999,767999,False,767999,0,767999,0.41715067089353,1.1453896802282744,-0.32723784,3.98409128,0.00381827,1.2189881877197786,4.31132912,2.4171041436650365,3.8758026257637077,3.98409128,3.2683592180270282
teeth_break_H_speed_circulation_10Nm-3000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-3000rpm.csv,75.9,Channel_2,1,teeth_break_H_speed_circulation_10Nm-3000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_3000rpm,,1,8,767999,767999,False,767999,0,767999,1.4349741952053974,0.18332568687219924,-0.07014275,1.8620312,1.46608355,1.4466372207200193,1.9321739500000001,-4.754860356586416,33.22058753789853,1.8620312,1.2871445399927088
teeth_break_H_speed_circulation_10Nm-3000rpm.csv,data/raw/dataset_4/teeth_break_H_speed_circulation_10Nm-3000rpm.csv,75.9,Channel_3,2,teeth_break_H_speed_circulation_10Nm-3000rpm,GBX_BT,GBX_TOOTH_DAMAGE,Gear_Broken_Tooth,modespeed_load10Nm_3000rpm,,1,8,767999,767999,False,767999,0,767999,-0.009934914192466395,0.8124748303633336,-3.8472891,4.373014,-0.0109315,0.8125355699869018,8.2203031,0.06074743737317256,0.9469251798200515,4.373014,5.381935464155119
